ID_BID,COD_UF_A,UF_A,COD_CID_A,NOME_CID_A,NIVEL_A,CLASS_A,COD_UF_B,UF_B,COD_CID_B,NOME_CID_B,NIVEL_B,CLASS_B,VAR01,VAR02,VAR03,VAR04,VAR05,VAR06,VAR07,VAR09,VAR10,VAR11,VAR12,VAR13
31040073170107,31,MG,3104007,Arranjo Populacional de Araxá/MG,3B,Centro Sub-Regional B,31,MG,3170107,Uberaba,2C,Capital Regional C,111002,6798078,333783,14708608,4,72,40,2,0,2878,1858,1189
31040073170206,31,MG,3104007,Arranjo Populacional de Araxá/MG,3B,Centro Sub-Regional B,31,MG,3170206,Uberlândia,2B,Capital Regional B,111002,6798078,691305,37442791,0,0,2,0,0,0,174,0
31062003550308,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,5199352,183769975,21673440,1179573402,2196712,3134375,3558041,1445137,6538678,6842448,9751940,5932338
31062003509502,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,5199352,183769975,2166734,142196204,530549,670325,715543,460600,982220,1973789,3608203,2526614
31062005300108,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,5199352,183769975,3990059,266855183,937788,1028022,943509,393171,2822334,1954165,3594017,1617228
31062003304557,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,5199352,183769975,12777959,565696625,1119548,1415901,1212662,435553,1216616,1674273,2030616,837623
31062003205309,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,5199352,183769975,1854478,74352397,388424,576180,349569,160350,476602,660229,893812,778337
31062005208707,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,5199352,183769975,2499746,72436719,67862,254713,223067,86478,64946,370480,474970,193350
31062004314902,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,43,RS,4314902,Arranjo Populacional de Porto Alegre/RS,1C,Metrópole,5199352,183769975,3975771,170204255,88009,205728,156778,73311,46952,452836,421232,244208
31062004106902,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,41,PR,4106902,Arranjo Populacional de Curitiba/PR,1C,Metrópole,5199352,183769975,3468575,155501098,192432,215349,81353,52985,292137,787485,315068,190138
31062003170206,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3170206,Uberlândia,2B,Capital Regional B,5199352,183769975,691305,37442791,138989,243725,170532,83967,152878,250156,225676,196338
31062005103403,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,51,MT,5103403,Arranjo Populacional de Cuiabá/MT,2A,Capital Regional A,5199352,183769975,897518,31689476,26553,70275,81646,56799,842,154735,222657,230700
31062003143302,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3143302,Montes Claros,2B,Capital Regional B,5199352,183769975,409341,9441519,106904,336076,166802,69690,811,314181,188414,100472
31062003131307,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3131307,Arranjo Populacional de Ipatinga/MG,2C,Capital Regional C,5199352,183769975,561227,19074752,78548,132327,113193,29165,1242,101188,169054,36660
31062003127701,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3127701,Governador Valadares,2C,Capital Regional C,5199352,183769975,279885,6208765,49641,81943,41196,24309,494,61068,153794,72512
31062003170107,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3170107,Uberaba,2C,Capital Regional C,5199352,183769975,333783,14708608,27638,32790,70974,11192,3177,8287,136261,22984
31062003168606,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3168606,Teófilo Otoni,2C,Capital Regional C,5199352,183769975,140592,2516190,0,0,2518,0,0,0,115547,0
31062003170701,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3170701,Varginha,2C,Capital Regional C,5199352,183769975,135558,5512853,19,0,9232,2302,0,0,56205,4371
31062003170057,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3170057,Ubaporanga,5,Centro Local,5199352,183769975,12471,122749,0,0,637,0,0,0,37508,0
31062005002704,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,50,MS,5002704,Campo Grande,2A,Capital Regional A,5199352,183769975,895982,29177496,25891,12260,33124,11173,566,2089,28314,13254
31062003543402,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,5199352,183769975,869812,38415772,42717,65963,65228,18797,1570,20016,21802,8917
31062003121605,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3121605,Diamantina,3B,Centro Sub-Regional B,5199352,183769975,47723,757652,775,0,318,0,80,0,20008,0
31062003148004,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3148004,Patos de Minas,3A,Centro Sub-Regional A,5199352,183769975,152488,4685827,5836,3341,409,0,58,956,18506,0
31062003139409,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3139409,Manhuaçu,3A,Centro Sub-Regional A,5199352,183769975,90229,2092768,0,0,262,0,0,0,13884,0
31062003171303,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3171303,Arranjo Populacional de Viçosa/MG,3B,Centro Sub-Regional B,5199352,183769975,82833,1700835,0,0,111,0,0,0,10549,0
31062004205407,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,42,SC,4205407,Arranjo Populacional de Florianópolis/SC,1C,Metrópole,5199352,183769975,1053852,41278508,13184,344,19488,22989,304,39,8640,27069
31062003152501,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3152501,Pouso Alegre,2C,Capital Regional C,5199352,183769975,150737,7619096,0,0,70,0,0,0,6185,0
31062003300704,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,33,RJ,3300704,Arranjo Populacional de Cabo Frio/RJ,2C,Capital Regional C,5199352,183769975,395220,17101597,4431,21641,23173,6315,0,8651,5632,2896
31062003151800,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3151800,Poços de Caldas,2C,Capital Regional C,5199352,183769975,167397,7645804,0,0,44,0,0,0,3929,0
31062003148103,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3148103,Patrocínio,3B,Centro Sub-Regional B,5199352,183769975,90757,2875655,0,0,37,0,0,0,3229,0
31062003151503,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3151503,Piumhi,4B,Centro de Zona B,5199352,183769975,34691,866506,0,0,27,0,0,0,2694,0
31062005204508,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,52,GO,5204508,Arranjo Populacional de Caldas Novas/GO,3B,Centro Sub-Regional B,5199352,183769975,95655,2881017,0,0,14141,2462,0,147,2448,458
31062004108304,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,41,PR,4108304,Arranjo Populacional Internacional de Foz do Iguaçu/Brasil - Ciudad del Este/Paraguai,2C,Capital Regional C,5199352,183769975,281997,15199292,3208,2,7941,373,0,28,819,182
31062003128709,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3128709,Guaxupé,3B,Centro Sub-Regional B,5199352,183769975,51917,2017879,0,0,7,0,0,0,774,0
31062003147907,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3147907,Arranjo Populacional de Passos/MG,3A,Centro Sub-Regional A,5199352,183769975,119091,2543832,0,0,7,0,0,0,649,0
31062003541406,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3541406,Arranjo Populacional de Presidente Prudente/SP,2C,Capital Regional C,5199352,183769975,359610,11344939,0,0,84,0,0,0,23,0
31062003549904,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3549904,Arranjo Populacional de São José dos Campos/SP,2B,Capital Regional B,5199352,183769975,1610200,83962169,16239,0,39,4260,196,0,23,430
31062004113700,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,41,PR,4113700,Arranjo Populacional de Londrina/PR,2B,Capital Regional B,5199352,183769975,743412,26424602,0,0,1078,0,0,0,0,0
31062004208203,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,42,SC,4208203,Arranjo Populacional de Itajaí - Balneário Camboriú/SC,2B,Capital Regional B,5199352,183769975,611141,39361556,3462,1420,42,0,0,0,0,0
31062003202405,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,32,ES,3202405,Guarapari,3B,Centro Sub-Regional B,5199352,183769975,124859,2307089,0,0,0,125,0,0,0,1242
31062005218805,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,52,GO,5218805,Rio Verde,3A,Centro Sub-Regional A,5199352,183769975,235647,9602905,3326,0,0,0,212,0,0,0
31062003136702,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,5199352,183769975,593023,17600700,3763,26455,0,0,659,0,0,0
31062003162500,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,31,MG,3162500,Arranjo Populacional de São João del Rei/MG,3A,Centro Sub-Regional A,5199352,183769975,110101,2451940,5046,0,0,0,41,0,0,0
31062005003702,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,50,MS,5003702,Dourados,2C,Capital Regional C,5199352,183769975,222949,8500169,1734,0,0,0,1,0,0,0
31062004104808,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,41,PR,4104808,Arranjo Populacional de Cascavel/PR,2B,Capital Regional B,5199352,183769975,338593,12616602,982,0,0,0,199,0,0,0
31062003300100,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,33,RJ,3300100,Angra dos Reis,3B,Centro Sub-Regional B,5199352,183769975,203785,8936325,0,0,0,7,0,0,0,190
31062003301009,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,33,RJ,3301009,Arranjo Populacional de Campos dos Goytacazes/RJ,2C,Capital Regional C,5199352,183769975,543650,39516896,0,1080,0,0,0,0,0,0
31062004204202,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,42,SC,4204202,Arranjo Populacional de Chapecó/SC,2B,Capital Regional B,5199352,183769975,229524,10085624,20,0,0,0,94,200,0,0
31062004209102,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,42,SC,4209102,Arranjo Populacional de Joinville/SC,2B,Capital Regional B,5199352,183769975,628595,34936873,14,0,0,0,0,0,0,0
31062003525904,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3525904,Arranjo Populacional de Jundiaí/SP,2C,Capital Regional C,5199352,183769975,815338,73428703,0,0,0,3,0,0,0,115332
31062003549805,31,MG,3106200,Arranjo Populacional de Belo Horizonte/MG,1C,Metrópole,35,SP,3549805,Arranjo Populacional de São José do Rio Preto/SP,2B,Capital Regional B,5199352,183769975,621099,22009335,2651,74,0,0,0,0,0,524
31216053143302,31,MG,3121605,Diamantina,3B,Centro Sub-Regional B,31,MG,3143302,Montes Claros,2B,Capital Regional B,47723,757652,409341,9441519,214,0,0,0,0,0,0,0
31223063509502,31,MG,3122306,Divinópolis,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,238230,6462981,2166734,142196204,0,3297,0,0,0,1702,0,0
31277013131307,31,MG,3127701,Governador Valadares,2C,Capital Regional C,31,MG,3131307,Arranjo Populacional de Ipatinga/MG,2C,Capital Regional C,279885,6208765,561227,19074752,1554,61,61,0,0,0,1818,0
31277013205309,31,MG,3127701,Governador Valadares,2C,Capital Regional C,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,279885,6208765,1854478,74352397,7895,0,0,0,89,0,0,0
31277013509502,31,MG,3127701,Governador Valadares,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,279885,6208765,2166734,142196204,6,0,0,0,0,0,0,0
31277013550308,31,MG,3127701,Governador Valadares,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,279885,6208765,21673440,1179573402,5004,0,0,0,0,0,0,0
31287093151503,31,MG,3128709,Guaxupé,3B,Centro Sub-Regional B,31,MG,3151503,Piumhi,4B,Centro de Zona B,51917,2017879,34691,866506,0,0,1,0,0,0,137,0
31313073205309,31,MG,3131307,Arranjo Populacional de Ipatinga/MG,2C,Capital Regional C,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,561227,19074752,1854478,74352397,9886,0,0,0,165,0,0,0
31313073143302,31,MG,3131307,Arranjo Populacional de Ipatinga/MG,2C,Capital Regional C,31,MG,3143302,Montes Claros,2B,Capital Regional B,561227,19074752,409341,9441519,110,0,0,0,0,0,0,0
31313073509502,31,MG,3131307,Arranjo Populacional de Ipatinga/MG,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,561227,19074752,2166734,142196204,34,0,0,0,0,0,0,0
31313073550308,31,MG,3131307,Arranjo Populacional de Ipatinga/MG,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,561227,19074752,21673440,1179573402,21471,0,0,0,103,30,0,0
31367023509502,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,593023,17600700,2166734,142196204,606,90145,64070,24504,0,56541,45342,43987
31367023550308,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,593023,17600700,21673440,1179573402,39129,8659,86785,23385,785,794,617,1029
31367023162500,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,31,MG,3162500,Arranjo Populacional de São João del Rei/MG,3A,Centro Sub-Regional A,593023,17600700,110101,2451940,13,0,0,0,0,0,0,0
31367023170701,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,31,MG,3170701,Varginha,2C,Capital Regional C,593023,17600700,135558,5512853,360,0,0,0,0,0,0,0
31367023300704,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,33,RJ,3300704,Arranjo Populacional de Cabo Frio/RJ,2C,Capital Regional C,593023,17600700,395220,17101597,102,0,0,0,0,0,0,0
31367023304557,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,593023,17600700,12777959,565696625,4947,0,0,0,0,0,0,0
31367023549904,31,MG,3136702,Arranjo Populacional de Juiz de Fora/MG,2B,Capital Regional B,35,SP,3549904,Arranjo Populacional de São José dos Campos/SP,2B,Capital Regional B,593023,17600700,1610200,83962169,40,75,0,0,0,0,0,0
31394093170057,31,MG,3139409,Manhuaçu,3A,Centro Sub-Regional A,31,MG,3170057,Ubaporanga,5,Centro Local,90229,2092768,12471,122749,0,0,381,0,0,0,22038,0
31394093171303,31,MG,3139409,Manhuaçu,3A,Centro Sub-Regional A,31,MG,3171303,Arranjo Populacional de Viçosa/MG,3B,Centro Sub-Regional B,90229,2092768,82833,1700835,0,0,116,0,0,0,9890,0
31433023550308,31,MG,3143302,Montes Claros,2B,Capital Regional B,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,409341,9441519,21673440,1179573402,0,14249,54307,27736,0,0,139290,64869
31433023205309,31,MG,3143302,Montes Claros,2B,Capital Regional B,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,409341,9441519,1854478,74352397,0,107,0,0,0,0,61,0
31433025300108,31,MG,3143302,Montes Claros,2B,Capital Regional B,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,409341,9441519,3990059,266855183,0,84,0,0,0,0,0,0
31433023170206,31,MG,3143302,Montes Claros,2B,Capital Regional B,31,MG,3170206,Uberlândia,2B,Capital Regional B,409341,9441519,691305,37442791,23,0,0,0,0,0,0,0
31433023304557,31,MG,3143302,Montes Claros,2B,Capital Regional B,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,409341,9441519,12777959,565696625,0,0,0,153,0,0,0,0
31433023509502,31,MG,3143302,Montes Claros,2B,Capital Regional B,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,409341,9441519,2166734,142196204,0,10445,0,25,0,0,0,359
31433023543402,31,MG,3143302,Montes Claros,2B,Capital Regional B,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,409341,9441519,869812,38415772,0,0,0,61,0,0,0,0
31433023549904,31,MG,3143302,Montes Claros,2B,Capital Regional B,35,SP,3549904,Arranjo Populacional de São José dos Campos/SP,2B,Capital Regional B,409341,9441519,1610200,83962169,0,0,0,2,0,0,0,0
31480043148103,31,MG,3148004,Patos de Minas,3A,Centro Sub-Regional A,31,MG,3148103,Patrocínio,3B,Centro Sub-Regional B,152488,4685827,90757,2875655,0,0,47,0,0,0,3819,0
31480043170206,31,MG,3148004,Patos de Minas,3A,Centro Sub-Regional A,31,MG,3170206,Uberlândia,2B,Capital Regional B,152488,4685827,691305,37442791,0,0,8,0,0,0,706,0
31480043509502,31,MG,3148004,Patos de Minas,3A,Centro Sub-Regional A,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,152488,4685827,2166734,142196204,0,4332,0,0,0,806,0,0
31518003152501,31,MG,3151800,Poços de Caldas,2C,Capital Regional C,31,MG,3152501,Pouso Alegre,2C,Capital Regional C,167397,7645804,150737,7619096,0,0,29,0,0,0,2513,0
31518003170701,31,MG,3151800,Poços de Caldas,2C,Capital Regional C,31,MG,3170701,Varginha,2C,Capital Regional C,167397,7645804,135558,5512853,0,0,16,0,0,0,1297,0
31525013170701,31,MG,3152501,Pouso Alegre,2C,Capital Regional C,31,MG,3170701,Varginha,2C,Capital Regional C,150737,7619096,135558,5512853,0,0,16,0,0,0,1463,0
31625003304557,31,MG,3162500,Arranjo Populacional de São João del Rei/MG,3A,Centro Sub-Regional A,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,110101,2451940,12777959,565696625,7547,0,0,0,184,0,0,0
31700573171303,31,MG,3170057,Ubaporanga,5,Centro Local,31,MG,3171303,Arranjo Populacional de Viçosa/MG,3B,Centro Sub-Regional B,12471,122749,82833,1700835,0,0,11,0,0,0,707,0
31701073509502,31,MG,3170107,Uberaba,2C,Capital Regional C,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,333783,14708608,2166734,142196204,0,69377,239,33,0,51218,54,0
31701073550308,31,MG,3170107,Uberaba,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,333783,14708608,21673440,1179573402,3113,16416,4223,2850,260,1121,0,0
31701075300108,31,MG,3170107,Uberaba,2C,Capital Regional C,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,333783,14708608,3990059,266855183,6162,88,0,0,0,0,0,0
31701075208707,31,MG,3170107,Uberaba,2C,Capital Regional C,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,333783,14708608,2499746,72436719,0,0,0,22,0,0,0,0
31701073170206,31,MG,3170107,Uberaba,2C,Capital Regional C,31,MG,3170206,Uberlândia,2B,Capital Regional B,333783,14708608,691305,37442791,10243,74,0,0,984,0,0,0
31701075008305,31,MG,3170107,Uberaba,2C,Capital Regional C,50,MS,5008305,Três Lagoas,3A,Centro Sub-Regional A,333783,14708608,121388,11545054,0,58,0,0,0,0,0,0
31701075107602,31,MG,3170107,Uberaba,2C,Capital Regional C,51,MT,5107602,Rondonópolis,2C,Capital Regional C,333783,14708608,232491,11223536,0,44,0,0,0,0,0,0
31701073304557,31,MG,3170107,Uberaba,2C,Capital Regional C,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,333783,14708608,12777959,565696625,50,172,0,0,0,0,0,0
31701073543402,31,MG,3170107,Uberaba,2C,Capital Regional C,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,333783,14708608,869812,38415772,2654,3225,0,0,0,747,0,0
31701073549805,31,MG,3170107,Uberaba,2C,Capital Regional C,35,SP,3549805,Arranjo Populacional de São José do Rio Preto/SP,2B,Capital Regional B,333783,14708608,621099,22009335,0,26,0,0,0,0,0,0
31702063550308,31,MG,3170206,Uberlândia,2B,Capital Regional B,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,691305,37442791,21673440,1179573402,436588,539384,782011,211955,1116311,1310318,1718122,500747
31702063509502,31,MG,3170206,Uberlândia,2B,Capital Regional B,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,691305,37442791,2166734,142196204,246,136563,119158,79023,0,109143,175745,145595
31702063543402,31,MG,3170206,Uberlândia,2B,Capital Regional B,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,691305,37442791,869812,38415772,3200,11963,3985,1106,211,7569,1046,125
31702063304557,31,MG,3170206,Uberlândia,2B,Capital Regional B,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,691305,37442791,12777959,565696625,40656,40777,3770,2775,12113,1936,473,82
31702065208707,31,MG,3170206,Uberlândia,2B,Capital Regional B,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,691305,37442791,2499746,72436719,23226,15102,1347,43,530,2003,258,0
31702065300108,31,MG,3170206,Uberlândia,2B,Capital Regional B,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,691305,37442791,3990059,266855183,24078,77225,13733,13547,0,184012,45,0
31702065218805,31,MG,3170206,Uberlândia,2B,Capital Regional B,52,GO,5218805,Rio Verde,3A,Centro Sub-Regional A,691305,37442791,235647,9602905,4392,0,0,0,40,0,0,0
31702065103403,31,MG,3170206,Uberlândia,2B,Capital Regional B,51,MT,5103403,Arranjo Populacional de Cuiabá/MT,2A,Capital Regional A,691305,37442791,897518,31689476,0,5853,0,0,0,1494,0,39
31702065107909,31,MG,3170206,Uberlândia,2B,Capital Regional B,51,MT,5107909,Sinop,2C,Capital Regional C,691305,37442791,142996,6304176,0,1722,0,0,0,18,0,0
31702064106902,31,MG,3170206,Uberlândia,2B,Capital Regional B,41,PR,4106902,Arranjo Populacional de Curitiba/PR,1C,Metrópole,691305,37442791,3468575,155501098,0,2,0,0,0,0,0,0
31702063549805,31,MG,3170206,Uberlândia,2B,Capital Regional B,35,SP,3549805,Arranjo Populacional de São José do Rio Preto/SP,2B,Capital Regional B,691305,37442791,621099,22009335,0,2498,0,0,0,250,0,0
31707013543402,31,MG,3170701,Varginha,2C,Capital Regional C,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,135558,5512853,869812,38415772,0,0,0,0,0,0,4029,0
31707013550308,31,MG,3170701,Varginha,2C,Capital Regional C,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,135558,5512853,21673440,1179573402,1426,0,0,0,0,0,0,0
32053093550308,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,35,SP,3550308,Arranjo Populacional de São Paulo/SP,1A,Grande Metrópole Nacional,1854478,74352397,21673440,1179573402,813369,1129616,1552556,596327,3157565,6550996,12126968,4233888
32053093304557,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,33,RJ,3304557,Arranjo Populacional do Rio de Janeiro/RJ,1B,Metrópole Nacional,1854478,74352397,12777959,565696625,758138,1131766,740966,302940,2787050,2688934,2456950,1395320
32053095300108,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,53,DF,5300108,Arranjo Populacional de Brasília/DF,1B,Metrópole Nacional,1854478,74352397,3990059,266855183,175938,218805,163362,81694,702309,1476218,1680098,832138
32053093509502,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,35,SP,3509502,Arranjo Populacional de Campinas/SP,1C,Metrópole,1854478,74352397,2166734,142196204,183177,192269,194187,188814,109446,849161,1454569,2956790
32053094314902,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,43,RS,4314902,Arranjo Populacional de Porto Alegre/RS,1C,Metrópole,1854478,74352397,3975771,170204255,6911,7807,1398,0,8965,797,2207,0
32053094208203,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,42,SC,4208203,Arranjo Populacional de Itajaí - Balneário Camboriú/SC,2B,Capital Regional B,1854478,74352397,611141,39361556,0,0,0,0,0,0,11,0
32053094106902,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,41,PR,4106902,Arranjo Populacional de Curitiba/PR,1C,Metrópole,1854478,74352397,3468575,155501098,18356,0,2973,271,2406,0,0,837
32053093543402,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,35,SP,3543402,Arranjo Populacional de Ribeirão Preto/SP,2A,Capital Regional A,1854478,74352397,869812,38415772,31,107,182,138,0,0,0,0
32053093506003,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,35,SP,3506003,Arranjo Populacional de Bauru/SP,2B,Capital Regional B,1854478,74352397,390454,14877446,0,0,82,0,0,0,0,0
32053095208707,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,52,GO,5208707,Arranjo Populacional de Goiânia/GO,1C,Metrópole,1854478,74352397,2499746,72436719,5905,2309,12,100,0,0,0,0
32053095103403,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,51,MT,5103403,Arranjo Populacional de Cuiabá/MT,2A,Capital Regional A,1854478,74352397,897518,31689476,3546,99,0,0,0,0,0,0
32053094113700,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,41,PR,4113700,Arranjo Populacional de Londrina/PR,2B,Capital Regional B,1854478,74352397,743412,26424602,0,0,0,0,0,3855,0,0
32053094115200,32,ES,3205309,Arranjo Populacional de Vitória/ES,1C,Metrópole,41,PR,4115200,Arranjo Populacional de Maringá/PR,2B,Capital Regional B,1854478,74352397,645970,23785501,1311,0,0,0,0,0,0,0
